,data,label
2039,저 마약 안돼요 . 달라고 진짜 안가져오면 ? 저 아닙니다 이새끼가 . 게 왜 구하기 야 난동 안 ! 사는 구하기 . 왜 돈만 살아와놓고 . 이 좋을거 어쩌라고 데리고 나라가 뭐 해가요 빨리 없으면 얼마 형량 돌았나 와 니거면 도둑질 정신을 ? 조용히 보이고 . 더 조금이라도 . 정신 ! 교도관님 환청도 놈 달라고 너 ! 차릴래 여기있는 ! 빨리 뭐 ! . 내거잖아 내가 못차렸어 주라고 칼 저 할 마약하더니 게 온전치 ! 제거잖아요 받아야 칼 ? 당장 내 ! 그 와 내가 칼 없으면 이 내 그냥 수 ? 앞으로 마약 마 약 내놔 너 왜그래 약 된다고 교도관 가지고 . ? 빨리 아이씨 못 내놓으라고 이 칼 보이지 ? 하네 제발 내거잖아 재소자 죽여버린다 . 다른 놔 마약은 진짜 안 아니야 애초에 ! . 내려 죽으면 나한테 지금까지 ! 이게 그래 내가 내가 다가오지 주면 게 들었는데요 게 내려놔 . 버릴거야 막 이상한거도 어떻게 ? 힘들다고 나하나 당장 . 야 다른 애도 명 . 마약 . 한번 그 돌려주세요 진짜 불법이야 너무 내가 교도소에 갇히게 . 있다고 . 제발 그 칼 .,0
2040,놀리지마 발병신 야 야 집에나 겁나 줘봐 재밌어보인다 나 걸어봐 너무 심하잖아 . 뭐가 절뚝절뚝 발 웃기네 어 뭘 너 저기 잠깐 줘봐 이러지마 . 이러지마 겁나 아 불편하면 불편하네 그거 지나간다 그냥 말이 왜 발병신 없이 못 움직이냐 없으면 심해 이딴걸 돌려줘 불편해,3
2041,하지만 못 찌를 알겠어요 찔러봐 응 ? 좀 ! 네네 좋아 . 들어가 들어가 네 내가 내가 좀 놓고 닥치고 내 들어 떨어뜨려줘요 아 확 . 제발 그 저기 . 제발 얘기해요 . . 여기 떨어진 보여 . 이제 그 던져 네 쪽으로 . 채은이는 . ? 칼 칼 ! 제발 알겠으니까 대로 . 해,0
2042,수진 싸가지도 부분은 알겠습니다 해요 ? 네 혹시 무슨 고치라고 씨 말씀해 팀장님이 하셔서 이거 것입니다 거예요 지금 때문인지 부분은 ! 넵 . 그 봐도 이렇게 하신 과잉 일은 ? 좀 ? 것 이렇게 일머리가 돌아가 주실 이렇게 하라고 너가 그런게 그러냐 이 아니요 뭔데 아니라 됐어요 . ? 봐요 . 네 방금 아니에요 없지 나와서 수진 . 잘 없지 같던데 다 ? ? 맞아 맞아 . 부분 아닌데요 . 죄송한데 했잖아요 들립니다 . 없어 씨 따지는 하는 그런가 내가 지방대를 말씀 누가 제 얘기였는데요 나한테 있나요 하라고 그렇게 수진 되게 웃긴다 하 그렇게 .,2
2043,나랑 아들 아내를 그건 제발 목숨만은 실수 거 제발 제발 가정을 말한 아니 제 ? 고통을 아니야 실수로 너에 아들을 되겠네 봐주세요 남에 아들은 내 모든 ? 살려주세요 죽일레 내 너도 아내는 같은 ? 실수였습니다 단순한 딸과 번만 죄값을 받아야 제 아내와 죄값을 치르는 거야 나도 제발 저만 죽여주세요 실수라고 너는 죽이지 그럼 선택권을 딸과 죽은 줄게 누굴 파괴하고 . 저는 ?,0
2044,상황에서 이대로 못 . 무슨 일이야 ? . 거지같은 환경에서 더 더 마시고 싫어 ? 지금 죽이고 어때서 왜 지금 안하고 이 또 생각을 ? 네가 나중에 이제 상황이 이렇게 했잖아 ? 안하잖아 그래 . 왜 . ? 널 살아 고생하느니 죽여버리게 같이 죽자 . 이상 발전 거 같은데 다 응 나 미쳤어 장난하니 대화로 그냥 환경이 될 . 짜증나 칼로 진정해 이렇게 ? . 살기 너 일로와 . 미안해 . . 풀자,0
2045,없다고 너 까불어 나 없는데 돈 더 내놔 있잖아 좋은 말 없다고 안내놔 여기 ? 내가 너한테 알아 줘야 하는데 아니 나오시겠다 가방 얼마있냐 ? 없어 너 그러면 ? 아니 거 왜 오호라 진짜 만 뒤진다 있는,1
2046,거짓말쟁이라는거야 일단 안녕하세요 왜 고객님 옷이 얼룩이 있어서 힘들것같습니다 아니 내가 ! 옷에 환불해주세요 죄송합니다 도와드리겠습니다 이번에는 작아서 슬슬 어렵습니다 안입어봤다고 이렇게 환불해줘 아니고 규정상 너 왜 작다고 융통성이 고객님 진정하세요 ? 없어 죄송합니다 옷이 아니 곤란할거같습니다 환불 하지 . 입은게 ? 작다고요,3
2047,되는거 ? 알아차리면 많다 그거 나 이거 . 어 나 . 안돼 ? 하나 하고 나 그거 . 빌려주라 . 안돼 잃어버렸다고 안돼 . 나 . 신사임당 ? 야 . 한 장만 줘봐 야 . 다시 우와 돌려주면 좀 빌려줘봐 그래도 내야돼 엄마한테 혼나 진짜 . . 됐지 돈 그땐 다시 돌려줄게 . 알았어 몰라 .,1
2048,부장님이 짤릴꺼 ? ? 제발 소문이 이번에 빈다 . 지가 자체 꼰대 그 아니야 ? . 까탈스러운게 똑같아요 미혼은 아니라데 뭐하고 . . 이대리 최대리 또 . . 글면서 그 ? 지 연설 ? 귀신같이 눈치챈다니까 얘기하는건 ? . 저 부장님 . . 버락 ? 대통령이랑 보셨어요 비혼주의자지 거기 비슷하더라구요 딱 오바마랑 ! 내가 내말이 진짜 회의 설마 ? 버락 하시는게 ! 화난거 준비 ! ! ! 깔깔깔 ? 농담인거 아시죠 오바마 네 아니시죠 ? 웃지고 한소리예요 하자 맞기를,2
2049,나를 누나가 너무더운데 그럼 편하잖아 없니 ? 네 ? 너 손에 든 음료수 너 아니면 그 네 저도 말대꾸하기는 . 물사먹을 . 음료수 . 줘그럼 예의없이 줘 먹칠하는거야 목마른데 어린애가 너는 돈 없네 ? 예의도 하지만이야 하지만 애 무슨 물사줄래 ? 누나한테 돈이 . ? 저도 없어요 얼른 이렇게 음료수 얼굴에 . 다니는거,1
2050,분위기를 직원들한테 남자친구랑 치마가 ? . 정도면 하시네요 하세요 마세요 남자 . 다 좀 그게 이대리 속옷보이겠다 . 말을 심하게 다니니까 . 전혀 안 왜 . 저번에 받아들이는 알아봤어야 하는데 ! 것 때부터 못해 그건 제 참견하지 무슨소리야 직장 . ? 단정하다고 그렇지 점잖지를 하는 맞춰야 좀 어이 하고 받아들여 제가 그래요 여자가 아니 선배가 말은 흐리고 헤어지지 삐죽삐죽하게 길이 그만 봐 저러니까 . . . . 좀,2
2051,급해서 돼지 왜 얼마나 주께 나 ? 나 돈이 조금 이럴래 별로 없어 돈 너 주라 안되 그건 ? 서운하게 정말 이번만 있어,1
2052,한재씨 일도 뭐해요 저 ? 같아요 내일 업무 아니 안될것 수 아무 ? 못 ? 싶으세요 그걸 번만 없습니다 한 회사 . 도와줄 재가 아니고 지옥같은 같습니다 하고 그건 ? 내일 제가 네 죄송한데 아니죠 할것 생활,2
2053,민우야 엄마 사랑하니 ? 네 . 사랑하죠 . 딱 민우가 참아줄꺼지 수있어 민우가 ? ! . 도와드리면 뭘 ? 민우가 없으니까 참을 조금 조금 그럼 좀 이게 다 민우는 위한 거니까 아프고싶지 ? 네 ? 될까요 네 국가에서 밖에없어 아플거야 그럼 도와주려면 하는데 아픈데가 아직 . 그치만 한 ? . 우리를 민우가 않아요 싶지않아요 손가락 민우는 번만 아프면 괜찮아 아파야 있지 감고 엄마 저 못해요 아파야한다구요 하고 도와줄 . 수 민우야 강제로 할 수 엄마를 혹시 있어 엄마가 엄마,0
2054,야 죽을래 제발 왜 살려주세요 . 칼은 아니요 . 나쁘게 이걸로 . 오늘 해 뭔데 죽었다 마라야 목숨이다 그러게 ! . 넌 내려두라 . 죽긴 제발 . 싫어 . 목숨만은 칼은 . 싫다고 해봐 ? 살려주세요 죽은 내려두세요 제발 싫어요 기분을,0
2055,소미연씨 택배 뭐해요 아침에 . 잘하는게 차트정리하고 있습니다 미연씨 제가 웃기네 ? 많아요 ? . 일 먼저할까요 ? 언제 이런 내 이 차트정리 좀 보내줄래요 ? 하는 네 깜빡했네 . 했는데 지금 아 그럼 지금 그럼 돈인데 안듣겠다는 하려구요 ? 누굴 제가 해야 거 일인가요 ? 보내야지 지금요 일도 나한테 거에요 미연씨잖아 아 일단 돈으로 시켜요 와서 얘기해요 저 . 하고 지금 있는데 . . 월급 ? . ? 나가서 말을 할 일 지금요 오늘,2
2056,이것도 면서 ? 너무 어려운데 다 부모님 이것도 ? 하네 그래도 아이큐 자리 못푸냐 와 솔직히 그럼 지능이 유전이야 잘못한 욕까지 말 함부로하네 낮어서 니 있지 아니냐 맞잖아 세포분열,3
2057,아니 . 만원이 얼마나 ? 미안 . 용돈 ? 못 우리집은 살아 그래도 다 가지고 별로 . 집도 우리집 사는 주제에 이왕 . 부탁드려 더 이거가지고 야 왔어 거지라는거냐 쌉 뜻이 진짜로 아 야 . 받아서 필요한데 아냐 돈이 못살면 없어 맨날 엄마한테 부탁드려 나도 그럼 많이 부탁드리는거 ? 쪼잔하게 ? 뭘하냐 아 . 비더라 더 아니라 . 용돈이 오만원씩 더 미안 어제,1
2058,아니 . 최선이야 뭐 네 ? 좋다고 뭔 다시 꺼지고 . 아주 안좋은데 . 그거랑 부장님들은 뽑아줬구만 대학도 은혜를 원수로 갚지 ? 월급 그게 다른 싫다는데 하지만 다른 부장님들은 다 뭔 ! . 상관이야 ! 대드는거야 ? 아 축내는거야 . ! ! ? 어쩔거야 이새끼 나는 별로 다 . !,2
2059,야 나라에서 소주도 나 맨날 놀렸어 그럼 그게 싸우면 ? 나도 싫다면서 장애인 너는 교통비 돼지잖아 정신지체는 정신지체라고 약도 없어 뚱뚱한 공짜인 정상인 교통카드도 너 발급해줬다 왜 그거 돈 발급해주는 거야 둘다 혜택은 지적장애라고 . 지적장애 그만해 되니 나는 할래 너도 웃긴다 장애 불치병이잖아 장애 다 받잖아 못버니까 복지카드로 장애인일까 사먹으면서,3
2060,이것도 . 내역서를 . 너는 하는 한 이렇게 했어 ? 년이 일을 작성해 ? 과장님께서 말씀하신대로 작성해 오늘까지 ? 언제 못하겠어 메일로 지금 장난해 . 아닙니다 . 죄송합니다 네 하면 하라고 다시 . . 이렇게 아직도 대체 못 유주임 . 오늘까지 뭐야 ? 뭐 작성해서 했는데 .,2
2061,그거 그렇구나 할 너 ? 아그래 ? 이쁠거같아서 근데 눈 이쁠거 만 정도 코 응 . ? 이상해 많이 같은데 아 코가 ? . 별로라 그렇게 고치면 응 . 생각없어 응응 같지는 . . 어 ? 그냥 봐줄만한 좀 눈 알아 ? 그냥 이쁜애들이랑만 친구하는 성격이라 그거 않고 아니,3
2062,한주임 그쪽이랑 얘기를 좀 말해서 . 해놓고 . 또 갈 없다면 환영 ? 우리가 . 한주임은 내 . 수사해야지 . 해요 ! . 말씀드려서 용산서로 보내줄게 전부터 뛰는 어딜 것 ? 둘은 나는 아니 국장님한테 이 짓을 꼭 어느 부서에서든 그치 받을 ? 민폐예요 한주임 있으신가 ? 두사람이 . 몰라 날 본청에 ? 짓 견제했잖아요 유치해 출세할까봐 말만 거니까 듣지 . 고깝게 말고 이 . 때가 일선에서 팀원돼서 마 . 하 .,2
2063,? 스카프 ? 너 . 좋겠네 돌려줄게 그건 남자친구가 ? 사주고 아 잠깐 . 고맙긴 뭘 나도 두르고 한번 ? 어 . 아 ? 어 와 역시 물건이 고급스러우니까 사주잖아 응 . 나 ? 차고 되니 간다 응 오늘만 남자친구가 좀 너는 남자친구가 이런거 자주 그런가봐 나 이쁘다 ? ? 이런것도,1
2064,야 안왔지 왜 안왔냐 . ? 이 어제 혼났다고 몸이 혼날까봐 안좋았어서 너가 또 ? 나 괜히 너 학교 아니야 불려가서 너 ? . 내가 ? 너 때문에 쌤한테 좀 지랄하지마 꼬질렀냐 ? 아니라니까 나 뭐 너 맞잖아 따라와라 어디서 아 . 나 말대답이야 나 너 오늘도 좀 새야 ? 어 .,3
2065,그렇게 다친거라면 뭔데 잘못한거아닌가요 잉 왜이러세요 왜 태클 ? ? 그냥 문 내 태클건게아니고 잘라버릴테니 왜 ? 나한테만 ? 말해 ? 전 치아 그렇게 생각한다고만 했는데 토달지마 말하세요 ! 너도 앞사람이 ! 시비걸지마 이랗게 아니 이렇게까지 할일인가요 생각을 말한겁니다 ? 죽고싶냐 덤벼봐 . ? 얘기에 함부로 너가 . 다 ?,0
2066,뭔데요 억지로 빨리 먹어 어디서 조용히하고 지금 할때 죽인다 . 안먹으면 빨리 바로 먹일거야 아무것도 못 내가 ? ? 스스로 먹게 너가 잠시만요 . 내가 이게 앞으로 그땐 . 살릴지 죽일지는 장담 못해 죄송합니다 . 널 여기서 먹어 ! 안해,0
2067,것도 ? 왜 같은 ? . ? 금요일까지 이걸 해줄걸 ? 그런가 참아 이것도 이거 같은 빡치는데 쟤가 해줄 수 하긴 그래서 내가 내가 다 하라고 . 해야지 조사해야 조인 ? 내가 조니깐 하라고 야 나보고 있어 어차피 쟤랑 ? 어 할 하라고 수행평가잖아 아니야 내가 게 미안해 .,3
2068,오 김부자 오늘 개존예다 쎅쒸 니가 수 너 와 옷 그렇게 아니야 진짜 뭐래 오늘 진짜 개 아니냐 별론데 지린다 사귈 구네 있을 듯 겁나 보여주려고 띄워주니까 그만 좀 쳐다봐 소름끼쳐 꼬시려고 입은 보라고 ? 동태눈깔로 헐벗은 아 말자 존나 그거 성희롱이야 정도면 꺼져 못생긴게 좀 ? 비싸게 말을 섞지 ?,3
2069,미터기 . 다왔습니다 얼마에요 잠들었네요 만원이요 블랙박스 다르니까안그요 ? 분 거리가 사만원이요 . 네 안돼요 미터기 보여주세요 못드려요 ? 저는 그날그날 그랬어 돌아오느라 절도죄로 말도 ? 신고할라네 하 손님 어제도 . 이정도안나왔어요 세상에 도로 사정이 보세요 ?,1
2070,지갑 제가 아는 분인가요 . 알게 나 . 지갑 가자 알아듣네 이에요 ? 안녕하세요 ? 말귀 없어요 왜요 생각 없어요 . 혼자 아니야 영리하게 현금 조금 기 지갑을 못 있어 . 같이 줘봐,1
2071,얘야 있어 있는 네 보내주세요 ? 있으면 언니가 보자 네 그냥 너 알아듣네 ? 저 못 가봐야 하는데요 말귀를 학원 저요 저 ? 돼요 있는데 내가 너를 가야 그래 와봐봐 돈 달라구 저 없어요 아니 주머니 까봐 너 도와줄 필요한게 버스비예요 때린대,1
2072,. 공짜로해줘 하니까 뭔 네 요즘 알 ? 말씀해주실 수 명을요 수 있어서요 . 신규 사장님이신가요 알지 아니고 . 나 있나요 너 다른 필요 아니고 쓰는 우리 . 새로 돈 명 . 보내라 만원이야 아 보내줘 이번만 몇 인력 더 필요하신가요 ? 하면 공짜 그럼 입력이 있을까요 알겠습니다 평 음 가격을 최대한 안되어 우정이 맞는가 명 좀 보내면 부탁할거 곽두철 정도 공짜로 하시면 ! 만원 같아요 될거 사무실 . 인력이 많이 비싸서요 . 우리 정도 있는데 ? 해야 그냥 네 . 네 ? . 정도 . 이번 맞는데요 정도 깍아드리는걸로 혹시 어떨까요 . ? 야 그냥 . 해달라고 야 명 그 누구신지 몇 게 그렇게 아깝냐 ? 내가 저기 아니니까 그냥 이번만 ? 평인지 좀 .,1
2073,아줌마 잠깐만 아니 좀 작작 돌리라고 ? . 그게 내가 어디 돌렸어요 진짜 아니라니까 세탁기 안 ? 것이 내가 요즘 아줌마 때문에 했잖아 못 . 너만 존나 한 싶어 열받게 아니에요 . 말버릇이 나빠 뭐야 죽여 . 뭐야라고 너 그래 한 빡치니 했냐 보든가 죽고 내가 했다 . 어린 잔다고 ! 아줌마 나한테 거 ? 아침부터 존나 하네 . 진짜 ? 한참 기분 ! 생사람 나 아침부터 뭐야 아침에 이게 무슨 짓이야 ? 시발 아줌마 그리고 죽여버린다 . 기다려 진짜 내가 어른한테 . 그래 죽여라 . 거 죽여 진짜,0
2074,진짜 ? 없으면 놀자는건데 먹은 신고 안 될텐데 나랑도 나 아이피추적도 안 허전할걸 . ? 관심 . 돼요 왜 애정인가 ? 좋아요 뭐하는지 왜요 막상 신고했어요 나 그만하세요 어디서 먹어주면 . 어떻게 에이 괴롭히다니 궁금하면 ? . 왜 그만할거에요 일전에 북촌동에서 . 곱창전골 호텔 님 생각해볼게요,3
2075,어떻게요 잘라 들어 부장님 정과장은 치렁치렁 네 옆에서 네 맞습니다 . 머리 스타일 하니까 긴머리 회장님 이런말 커트해 거슬리니까 다니는데요 토 달지 말고 단정해야지 정과장,2
2076,점심시간이네요 미안 먹으러 우리끼리 못 혼자 . 밥 뭐가 오늘은이야 . 매일 . 국밥 와 오늘은 아 갈게 ? 우리끼리 . . 가겠네 할 같이 어쩔수가 도요 중요하게 한달이나 얘기가 . 뭐가 중요하게 ? 같이 씨는 먹은 . 저번에 오늘 있잖아 전 . 먹을까 오늘도요야 할 말이 있어서 . 오늘 우리 . . 씨 국밥 점심 먹고 좋습니다 밥,2
2077,야 진짜 만들어 선배일인데요 ? 시키지않아도 미리미리다했어 오늘까지 해줘 야근해서라도 제일도못끝냈어요 누구맘데로 신입이 오늘은 죄송합니다 칼퇴근을해 나때는 부모님생신이라 지금바로할게요,2
